,mp,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,ts%,efg%,3par,ftr,orb%,drb%,trb%,ast%,stl%,blk%,tov%,usg%,ortg,drtg,mp_max,mp_max,fg_max,fga_max,fg%_max,3p_max,3pa_max,3p%_max,ft_max,fta_max,ft%_max,orb_max,drb_max,trb_max,ast_max,stl_max,blk_max,tov_max,pf_max,pts_max,+/-_max,ts%_max,efg%_max,3par_max,ftr_max,orb%_max,drb%_max,trb%_max,ast%_max,stl%_max,blk%_max,tov%_max,usg%_max,ortg_max,drtg_max,TEAM,Final,home,index_opp,mp_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,ts%_opp,efg%_opp,3par_opp,ftr_opp,orb%_opp,drb%_opp,trb%_opp,ast%_opp,stl%_opp,blk%_opp,tov%_opp,usg%_opp,ortg_opp,drtg_opp,mp_max_opp,mp_max_opp,fg_max_opp,fga_max_opp,fg%_max_opp,3p_max_opp,3pa_max_opp,3p%_max_opp,ft_max_opp,fta_max_opp,ft%_max_opp,orb_max_opp,drb_max_opp,trb_max_opp,ast_max_opp,stl_max_opp,blk_max_opp,tov_max_opp,pf_max_opp,pts_max_opp,+/-_max_opp,ts%_max_opp,efg%_max_opp,3par_max_opp,ftr_max_opp,orb%_max_opp,drb%_max_opp,trb%_max_opp,ast%_max_opp,stl%_max_opp,blk%_max_opp,tov%_max_opp,usg%_max_opp,ortg_max_opp,drtg_max_opp,TEAM_opp,Final_opp,home_opp,season,date,won
20,240.0,240.0,38.0,90.0,0.422,13.0,35.0,0.371,21.0,29.0,0.724,15.0,36.0,51.0,21.0,5.0,3.0,18.0,17.0,110.0,,0.535,0.494,0.389,0.322,29.4,83.7,54.3,55.3,4.8,5.6,14.9,100.0,105.7,124.9,,,7.0,16.0,0.75,4.0,6.0,1.0,6.0,8.0,1.0,4.0,7.0,11.0,5.0,2.0,1.0,3.0,3.0,20.0,7.0,0.922,0.875,1.0,1.143,21.7,34.5,27.5,37.4,6.4,6.8,50.0,40.1,154.0,129.0,UTA,110,0,1,240.0,240.0,47.0,90.0,0.522,19.0,36.0,0.528,17.0,21.0,0.81,7.0,36.0,43.0,36.0,14.0,8.0,14.0,24.0,130.0,,0.655,0.628,0.4,0.233,16.3,70.6,45.7,76.6,13.5,14.5,12.4,100.0,124.9,105.7,,,14.0,22.0,0.714,5.0,9.0,0.714,4.0,7.0,1.0,2.0,5.0,6.0,11.0,4.0,2.0,4.0,4.0,35.0,19.0,0.893,0.857,1.0,1.4,100.0,55.9,91.0,42.7,9.3,51.8,100.0,97.7,240.0,120.0,TOR,130,1,2020,2019-12-01,False
21,240.0,240.0,47.0,90.0,0.522,19.0,36.0,0.528,17.0,21.0,0.81,7.0,36.0,43.0,36.0,14.0,8.0,14.0,24.0,130.0,,0.655,0.628,0.4,0.233,16.3,70.6,45.7,76.6,13.5,14.5,12.4,100.0,124.9,105.7,,,14.0,22.0,0.714,5.0,9.0,0.714,4.0,7.0,1.0,2.0,5.0,6.0,11.0,4.0,2.0,4.0,4.0,35.0,19.0,0.893,0.857,1.0,1.4,100.0,55.9,91.0,42.7,9.3,51.8,100.0,97.7,240.0,120.0,TOR,130,1,0,240.0,240.0,38.0,90.0,0.422,13.0,35.0,0.371,21.0,29.0,0.724,15.0,36.0,51.0,21.0,5.0,3.0,18.0,17.0,110.0,,0.535,0.494,0.389,0.322,29.4,83.7,54.3,55.3,4.8,5.6,14.9,100.0,105.7,124.9,,,7.0,16.0,0.75,4.0,6.0,1.0,6.0,8.0,1.0,4.0,7.0,11.0,5.0,2.0,1.0,3.0,3.0,20.0,7.0,0.922,0.875,1.0,1.143,21.7,34.5,27.5,37.4,6.4,6.8,50.0,40.1,154.0,129.0,UTA,110,0,2020,2019-12-01,True
22,240.0,240.0,41.0,88.0,0.466,12.0,25.0,0.48,14.0,22.0,0.636,3.0,28.0,31.0,24.0,9.0,3.0,7.0,28.0,108.0,,0.553,0.534,0.284,0.25,7.1,75.7,39.2,58.5,9.1,5.9,6.7,100.0,109.5,119.7,,,9.0,21.0,1.0,5.0,6.0,0.833,4.0,5.0,1.0,2.0,8.0,8.0,8.0,2.0,1.0,2.0,6.0,25.0,12.0,1.064,1.0,1.0,2.0,14.2,30.4,18.9,31.8,17.4,5.9,33.3,35.4,231.0,126.0,DEN,108,0,1,240.0,240.0,41.0,78.0,0.526,10.0,27.0,0.37,26.0,34.0,0.765,9.0,39.0,48.0,24.0,5.0,5.0,15.0,21.0,118.0,,0.635,0.59,0.346,0.436,24.3,92.9,60.8,58.5,5.1,7.9,13.9,100.0,119.7,109.5,,,14.0,26.0,0.6,5.0,8.0,0.625,13.0,16.0,1.0,3.0,8.0,10.0,13.0,2.0,2.0,4.0,4.0,46.0,26.0,0.7,0.7,1.0,1.0,17.3,75.4,40.1,50.9,2.7,4.4,100.0,58.6,140.0,115.0,UTA,118,1,2019,2019-04-09,False
23,240.0,240.0,41.0,78.0,0.526,10.0,27.0,0.37,26.0,34.0,0.765,9.0,39.0,48.0,24.0,5.0,5.0,15.0,21.0,118.0,,0.635,0.59,0.346,0.436,24.3,92.9,60.8,58.5,5.1,7.9,13.9,100.0,119.7,109.5,,,14.0,26.0,0.6,5.0,8.0,0.625,13.0,16.0,1.0,3.0,8.0,10.0,13.0,2.0,2.0,4.0,4.0,46.0,26.0,0.7,0.7,1.0,1.0,17.3,75.4,40.1,50.9,2.7,4.4,100.0,58.6,140.0,115.0,UTA,118,1,0,240.0,240.0,41.0,88.0,0.466,12.0,25.0,0.48,14.0,22.0,0.636,3.0,28.0,31.0,24.0,9.0,3.0,7.0,28.0,108.0,,0.553,0.534,0.284,0.25,7.1,75.7,39.2,58.5,9.1,5.9,6.7,100.0,109.5,119.7,,,9.0,21.0,1.0,5.0,6.0,0.833,4.0,5.0,1.0,2.0,8.0,8.0,8.0,2.0,1.0,2.0,6.0,25.0,12.0,1.064,1.0,1.0,2.0,14.2,30.4,18.9,31.8,17.4,5.9,33.3,35.4,231.0,126.0,DEN,108,0,2019,2019-04-09,True
24,240.0,240.0,37.0,97.0,0.381,2.0,25.0,0.08,10.0,13.0,0.769,12.0,32.0,44.0,15.0,9.0,4.0,9.0,18.0,86.0,,0.419,0.392,0.258,0.134,22.6,84.2,48.4,40.5,9.5,7.7,8.1,100.0,90.4,104.1,,,11.0,26.0,0.6,1.0,6.0,0.2,3.0,5.0,1.0,3.0,11.0,14.0,4.0,3.0,2.0,2.0,3.0,25.0,0.0,0.615,0.6,0.5,0.5,9.5,40.2,21.4,26.4,6.0,10.1,50.0,34.6,134.0,114.0,IND,86,0,1,240.0,240.0,44.0,80.0,0.55,9.0,28.0,0.321,2.0,14.0,0.143,6.0,41.0,47.0,26.0,7.0,6.0,14.0,17.0,99.0,,0.575,0.606,0.35,0.175,15.8,77.4,51.6,59.1,7.4,8.3,14.0,100.0,104.1,90.4,,,14.0,19.0,1.0,3.0,9.0,1.0,2.0,3.0,0.667,3.0,8.0,11.0,7.0,3.0,2.0,4.0,5.0,33.0,25.0,0.85,1.0,0.667,0.4,13.7,28.6,21.0,41.6,5.5,8.4,27.3,34.7,180.0,99.0,LAL,99,1,2018,2018-01-19,False
25,240.0,240.0,44.0,80.0,0.55,9.0,28.0,0.321,2.0,14.0,0.143,6.0,41.0,47.0,26.0,7.0,6.0,14.0,17.0,99.0,,0.575,0.606,0.35,0.175,15.8,77.4,51.6,59.1,7.4,8.3,14.0,100.0,104.1,90.4,,,14.0,19.0,1.0,3.0,9.0,1.0,2.0,3.0,0.667,3.0,8.0,11.0,7.0,3.0,2.0,4.0,5.0,33.0,25.0,0.85,1.0,0.667,0.4,13.7,28.6,21.0,41.6,5.5,8.4,27.3,34.7,180.0,99.0,LAL,99,1,0,240.0,240.0,37.0,97.0,0.381,2.0,25.0,0.08,10.0,13.0,0.769,12.0,32.0,44.0,15.0,9.0,4.0,9.0,18.0,86.0,,0.419,0.392,0.258,0.134,22.6,84.2,48.4,40.5,9.5,7.7,8.1,100.0,90.4,104.1,,,11.0,26.0,0.6,1.0,6.0,0.2,3.0,5.0,1.0,3.0,11.0,14.0,4.0,3.0,2.0,2.0,3.0,25.0,0.0,0.615,0.6,0.5,0.5,9.5,40.2,21.4,26.4,6.0,10.1,50.0,34.6,134.0,114.0,IND,86,0,2018,2018-01-19,True
26,265.0,265.0,41.0,100.0,0.41,13.0,34.0,0.382,14.0,19.0,0.737,12.0,43.0,55.0,27.0,5.0,2.0,11.0,22.0,109.0,,0.503,0.475,0.34,0.19,21.8,91.5,53.9,65.9,4.8,4.3,9.2,100.0,104.2,111.8,,,7.0,18.0,0.778,5.0,12.0,0.667,5.0,6.0,1.0,3.0,10.0,13.0,6.0,2.0,1.0,3.0,4.0,21.0,8.0,0.778,0.778,0.75,0.571,9.3,36.2,21.7,29.5,3.0,5.3,25.5,29.1,154.0,116.0,MIA,109,0,1,265.0,265.0,39.0,87.0,0.448,16.0,41.0,0.39,23.0,27.0,0.852,4.0,43.0,47.0,26.0,7.0,5.0,11.0,17.0,117.0,,0.592,0.54,0.471,0.31,8.5,78.2,46.1,66.7,6.7,7.6,10.0,100.0,111.8,104.2,,,8.0,19.0,1.0,5.0,9.0,1.0,5.0,7.0,1.0,2.0,10.0,10.0,7.0,3.0,3.0,3.0,5.0,23.0,23.0,1.193,1.286,0.75,1.0,11.7,29.0,15.6,32.7,3.6,12.5,33.3,37.5,235.0,108.0,TOR,117,1,2019,2019-04-07,False
27,265.0,265.0,39.0,87.0,0.448,16.0,41.0,0.39,23.0,27.0,0.852,4.0,43.0,47.0,26.0,7.0,5.0,11.0,17.0,117.0,,0.592,0.54,0.471,0.31,8.5,78.2,46.1,66.7,6.7,7.6,10.0,100.0,111.8,104.2,,,8.0,19.0,1.0,5.0,9.0,1.0,5.0,7.0,1.0,2.0,10.0,10.0,7.0,3.0,3.0,3.0,5.0,23.0,23.0,1.193,1.286,0.75,1.0,11.7,29.0,15.6,32.7,3.6,12.5,33.3,37.5,235.0,108.0,TOR,117,1,0,265.0,265.0,41.0,100.0,0.41,13.0,34.0,0.382,14.0,19.0,0.737,12.0,43.0,55.0,27.0,5.0,2.0,11.0,22.0,109.0,,0.503,0.475,0.34,0.19,21.8,91.5,53.9,65.9,4.8,4.3,9.2,100.0,104.2,111.8,,,7.0,18.0,0.778,5.0,12.0,0.667,5.0,6.0,1.0,3.0,10.0,13.0,6.0,2.0,1.0,3.0,4.0,21.0,8.0,0.778,0.778,0.75,0.571,9.3,36.2,21.7,29.5,3.0,5.3,25.5,29.1,154.0,116.0,MIA,109,0,2019,2019-04-07,True
28,240.0,240.0,51.0,95.0,0.537,19.0,40.0,0.475,14.0,16.0,0.875,7.0,31.0,38.0,28.0,11.0,10.0,11.0,20.0,135.0,,0.662,0.637,0.421,0.168,17.9,62.0,42.7,54.9,10.6,14.7,9.7,100.0,129.6,100.8,,,11.0,22.0,0.889,6.0,10.0,1.0,5.0,6.0,1.0,2.0,6.0,7.0,8.0,3.0,3.0,3.0,4.0,28.0,25.0,1.077,1.111,0.714,1.333,14.9,23.2,19.6,31.7,3.9,8.3,20.5,32.6,205.0,108.0,MIN,135,0,1,240.0,240.0,43.0,100.0,0.43,6.0,32.0,0.188,13.0,24.0,0.542,19.0,32.0,51.0,28.0,7.0,6.0,18.0,18.0,105.0,,0.475,0.46,0.32,0.24,38.0,82.1,57.3,65.1,6.7,10.9,14.0,100.0,100.8,129.6,,,9.0,14.0,1.0,3.0,9.0,0.333,6.0,11.0,1.0,7.0,11.0,13.0,7.0,3.0,1.0,6.0,3.0,24.0,0.0,0.935,1.0,0.75,1.0,43.0,52.3,40.2,40.0,6.9,7.9,41.6,25.6,185.0,137.0,NOP,105,1,2021,2021-03-11,True
29,240.0,240.0,43.0,100.0,0.43,6.0,32.0,0.188,13.0,24.0,0.542,19.0,32.0,51.0,28.0,7.0,6.0,18.0,18.0,105.0,,0.475,0.46,0.32,0.24,38.0,82.1,57.3,65.1,6.7,10.9,14.0,100.0,100.8,129.6,,,9.0,14.0,1.0,3.0,9.0,0.333,6.0,11.0,1.0,7.0,11.0,13.0,7.0,3.0,1.0,6.0,3.0,24.0,0.0,0.935,1.0,0.75,1.0,43.0,52.3,40.2,40.0,6.9,7.9,41.6,25.6,185.0,137.0,NOP,105,1,0,240.0,240.0,51.0,95.0,0.537,19.0,40.0,0.475,14.0,16.0,0.875,7.0,31.0,38.0,28.0,11.0,10.0,11.0,20.0,135.0,,0.662,0.637,0.421,0.168,17.9,62.0,42.7,54.9,10.6,14.7,9.7,100.0,129.6,100.8,,,11.0,22.0,0.889,6.0,10.0,1.0,5.0,6.0,1.0,2.0,6.0,7.0,8.0,3.0,3.0,3.0,4.0,28.0,25.0,1.077,1.111,0.714,1.333,14.9,23.2,19.6,31.7,3.9,8.3,20.5,32.6,205.0,108.0,MIN,135,0,2021,2021-03-11,False
30,265.0,265.0,50.0,110.0,0.455,17.0,45.0,0.378,11.0,17.0,0.647,9.0,36.0,45.0,25.0,6.0,5.0,11.0,31.0,128.0,,0.545,0.532,0.409,0.155,16.4,78.3,44.6,50.0,5.2,8.6,8.6,100.0,111.4,109.6,,,17.0,33.0,1.0,5.0,12.0,0.5,5.0,9.0,0.8,5.0,12.0,12.0,10.0,2.0,2.0,5.0,6.0,42.0,17.0,1.0,1.0,1.0,0.5,12.2,43.0,19.6,34.1,26.7,4.8,33.3,37.6,206.0,117.0,MIA,128,0,1,265.0,265.0,42.0,91.0,0.462,14.0,33.0,0.424,28.0,45.0,0.622,10.0,46.0,56.0,20.0,4.0,1.0,15.0,21.0,126.0,,0.569,0.538,0.363,0.495,21.7,83.6,55.4,47.6,3.5,1.5,11.9,100.0,109.6,111.4,,,14.0,27.0,1.0,4.0,10.0,1.0,10.0,23.0,1.0,4.0,16.0,20.0,6.0,1.0,1.0,7.0,5.0,38.0,16.0,1.167,1.167,0.714,0.852,10.9,36.6,24.9,26.7,2.8,1.9,50.0,44.1,231.0,117.0,MIL,126,1,2023,2023-04-26,True
31,265.0,265.0,42.0,91.0,0.462,14.0,33.0,0.424,28.0,45.0,0.622,10.0,46.0,56.0,20.0,4.0,1.0,15.0,21.0,126.0,,0.569,0.538,0.363,0.495,21.7,83.6,55.4,47.6,3.5,1.5,11.9,100.0,109.6,111.4,,,14.0,27.0,1.0,4.0,10.0,1.0,10.0,23.0,1.0,4.0,16.0,20.0,6.0,1.0,1.0,7.0,5.0,38.0,16.0,1.167,1.167,0.714,0.852,10.9,36.6,24.9,26.7,2.8,1.9,50.0,44.1,231.0,117.0,MIL,126,1,0,265.0,265.0,50.0,110.0,0.455,17.0,45.0,0.378,11.0,17.0,0.647,9.0,36.0,45.0,25.0,6.0,5.0,11.0,31.0,128.0,,0.545,0.532,0.409,0.155,16.4,78.3,44.6,50.0,5.2,8.6,8.6,100.0,111.4,109.6,,,17.0,33.0,1.0,5.0,12.0,0.5,5.0,9.0,0.8,5.0,12.0,12.0,10.0,2.0,2.0,5.0,6.0,42.0,17.0,1.0,1.0,1.0,0.5,12.2,43.0,19.6,34.1,26.7,4.8,33.3,37.6,206.0,117.0,MIA,128,0,2023,2023-04-26,False
32,240.0,240.0,35.0,81.0,0.432,14.0,35.0,0.4,31.0,38.0,0.816,7.0,36.0,43.0,21.0,9.0,4.0,9.0,15.0,115.0,,0.588,0.519,0.432,0.469,16.7,81.8,50.0,60.0,9.2,6.2,8.4,100.0,117.7,95.2,,,8.0,21.0,1.0,5.0,13.0,1.0,9.0,11.0,1.0,3.0,15.0,18.0,13.0,4.0,2.0,6.0,4.0,27.0,24.0,1.33,1.5,1.0,2.0,9.0,43.1,26.5,66.1,5.9,7.1,20.2,35.1,269.0,104.0,OKC,115,0,1,240.0,240.0,40.0,87.0,0.46,5.0,22.0,0.227,8.0,14.0,0.571,8.0,35.0,43.0,21.0,6.0,4.0,15.0,24.0,93.0,,0.499,0.489,0.253,0.161,18.2,83.3,50.0,52.5,6.1,8.7,13.9,100.0,95.2,117.7,,,8.0,14.0,0.8,2.0,4.0,0.5,4.0,4.0,1.0,4.0,7.0,9.0,7.0,3.0,3.0,5.0,6.0,18.0,9.0,0.735,0.8,1.0,1.333,12.7,46.5,27.2,30.6,4.5,15.1,29.8,63.4,143.0,126.0,MIA,93,1,2018,2018-04-09,True
33,240.0,240.0,40.0,87.0,0.46,5.0,22.0,0.227,8.0,14.0,0.571,8.0,35.0,43.0,21.0,6.0,4.0,15.0,24.0,93.0,,0.499,0.489,0.253,0.161,18.2,83.3,50.0,52.5,6.1,8.7,13.9,100.0,95.2,117.7,,,8.0,14.0,0.8,2.0,4.0,0.5,4.0,4.0,1.0,4.0,7.0,9.0,7.0,3.0,3.0,5.0,6.0,18.0,9.0,0.735,0.8,1.0,1.333,12.7,46.5,27.2,30.6,4.5,15.1,29.8,63.4,143.0,126.0,MIA,93,1,0,240.0,240.0,35.0,81.0,0.432,14.0,35.0,0.4,31.0,38.0,0.816,7.0,36.0,43.0,21.0,9.0,4.0,9.0,15.0,115.0,,0.588,0.519,0.432,0.469,16.7,81.8,50.0,60.0,9.2,6.2,8.4,100.0,117.7,95.2,,,8.0,21.0,1.0,5.0,13.0,1.0,9.0,11.0,1.0,3.0,15.0,18.0,13.0,4.0,2.0,6.0,4.0,27.0,24.0,1.33,1.5,1.0,2.0,9.0,43.1,26.5,66.1,5.9,7.1,20.2,35.1,269.0,104.0,OKC,115,0,2018,2018-04-09,False
34,240.0,240.0,34.0,94.0,0.362,8.0,32.0,0.25,7.0,8.0,0.875,7.0,43.0,50.0,15.0,8.0,5.0,7.0,22.0,83.0,,0.426,0.404,0.34,0.085,12.5,86.0,47.2,44.1,8.2,8.5,6.7,100.0,85.0,88.0,,,11.0,28.0,0.5,3.0,8.0,0.375,5.0,6.0,1.0,3.0,10.0,11.0,5.0,4.0,3.0,4.0,6.0,30.0,6.0,0.5,0.5,0.75,0.214,14.4,27.5,17.7,38.9,4.6,8.1,33.3,37.1,109.0,96.0,BRK,83,0,1,240.0,240.0,34.0,90.0,0.378,6.0,31.0,0.194,12.0,19.0,0.632,7.0,49.0,56.0,12.0,3.0,8.0,10.0,12.0,86.0,,0.437,0.411,0.344,0.211,14.0,87.5,52.8,35.3,3.1,12.9,9.2,100.0,88.0,85.0,,,14.0,31.0,0.667,3.0,8.0,0.5,8.0,9.0,0.889,2.0,15.0,15.0,5.0,1.0,6.0,5.0,4.0,35.0,10.0,0.604,0.667,1.0,0.36,16.5,29.5,23.4,17.7,4.2,100.0,12.5,41.2,136.0,94.0,MIL,86,1,2021,2021-06-10,False
35,240.0,240.0,34.0,90.0,0.378,6.0,31.0,0.194,12.0,19.0,0.632,7.0,49.0,56.0,12.0,3.0,8.0,10.0,12.0,86.0,,0.437,0.411,0.344,0.211,14.0,87.5,52.8,35.3,3.1,12.9,9.2,100.0,88.0,85.0,,,14.0,31.0,0.667,3.0,8.0,0.5,8.0,9.0,0.889,2.0,15.0,15.0,5.0,1.0,6.0,5.0,4.0,35.0,10.0,0.604,0.667,1.0,0.36,16.5,29.5,23.4,17.7,4.2,100.0,12.5,41.2,136.0,94.0,MIL,86,1,0,240.0,240.0,34.0,94.0,0.362,8.0,32.0,0.25,7.0,8.0,0.875,7.0,43.0,50.0,15.0,8.0,5.0,7.0,22.0,83.0,,0.426,0.404,0.34,0.085,12.5,86.0,47.2,44.1,8.2,8.5,6.7,100.0,85.0,88.0,,,11.0,28.0,0.5,3.0,8.0,0.375,5.0,6.0,1.0,3.0,10.0,11.0,5.0,4.0,3.0,4.0,6.0,30.0,6.0,0.5,0.5,0.75,0.214,14.4,27.5,17.7,38.9,4.6,8.1,33.3,37.1,109.0,96.0,BRK,83,0,2021,2021-06-10,True
36,240.0,240.0,48.0,92.0,0.522,14.0,38.0,0.368,12.0,15.0,0.8,5.0,45.0,50.0,38.0,5.0,8.0,7.0,22.0,122.0,,0.619,0.598,0.413,0.163,11.6,91.8,54.3,79.2,5.0,11.9,6.6,100.0,122.0,98.0,,,9.0,12.0,1.0,4.0,7.0,1.0,6.0,6.0,1.0,1.0,8.0,9.0,10.0,1.0,4.0,3.0,3.0,20.0,16.0,1.5,1.5,1.0,0.6,6.3,56.8,30.2,46.1,13.9,13.5,38.1,31.5,300.0,105.0,TOR,122,0,1,240.0,240.0,39.0,91.0,0.429,4.0,24.0,0.167,16.0,20.0,0.8,4.0,38.0,42.0,17.0,5.0,6.0,6.0,16.0,98.0,,0.491,0.451,0.264,0.22,8.2,88.4,45.7,43.6,5.0,11.1,5.7,100.0,98.0,122.0,,,8.0,17.0,1.0,2.0,4.0,0.5,4.0,6.0,1.0,1.0,5.0,6.0,7.0,1.0,2.0,2.0,3.0,18.0,2.0,1.042,1.0,1.0,1.5,4.7,75.7,35.4,44.0,3.3,7.1,41.0,32.6,130.0,129.0,CHI,98,1,2018,2018-02-14,True
37,240.0,240.0,39.0,91.0,0.429,4.0,24.0,0.167,16.0,20.0,0.8,4.0,38.0,42.0,17.0,5.0,6.0,6.0,16.0,98.0,,0.491,0.451,0.264,0.22,8.2,88.4,45.7,43.6,5.0,11.1,5.7,100.0,98.0,122.0,,,8.0,17.0,1.0,2.0,4.0,0.5,4.0,6.0,1.0,1.0,5.0,6.0,7.0,1.0,2.0,2.0,3.0,18.0,2.0,1.042,1.0,1.0,1.5,4.7,75.7,35.4,44.0,3.3,7.1,41.0,32.6,130.0,129.0,CHI,98,1,0,240.0,240.0,48.0,92.0,0.522,14.0,38.0,0.368,12.0,15.0,0.8,5.0,45.0,50.0,38.0,5.0,8.0,7.0,22.0,122.0,,0.619,0.598,0.413,0.163,11.6,91.8,54.3,79.2,5.0,11.9,6.6,100.0,122.0,98.0,,,9.0,12.0,1.0,4.0,7.0,1.0,6.0,6.0,1.0,1.0,8.0,9.0,10.0,1.0,4.0,3.0,3.0,20.0,16.0,1.5,1.5,1.0,0.6,6.3,56.8,30.2,46.1,13.9,13.5,38.1,31.5,300.0,105.0,TOR,122,0,2018,2018-02-14,False
38,240.0,240.0,43.0,87.0,0.494,18.0,38.0,0.474,8.0,9.0,0.889,10.0,25.0,35.0,28.0,3.0,5.0,9.0,19.0,112.0,,0.616,0.598,0.437,0.103,25.6,64.1,44.9,65.1,3.5,9.3,9.0,100.0,128.9,134.6,,,12.0,26.0,0.714,5.0,15.0,0.833,3.0,4.0,1.0,5.0,5.0,10.0,7.0,2.0,2.0,3.0,4.0,32.0,19.0,0.893,0.893,0.667,1.333,31.0,31.0,31.0,30.4,4.1,6.6,25.0,36.4,190.0,143.0,LAC,112,0,1,240.0,240.0,42.0,86.0,0.488,16.0,32.0,0.5,17.0,23.0,0.739,14.0,29.0,43.0,25.0,6.0,4.0,8.0,12.0,117.0,,0.609,0.581,0.372,0.267,35.9,74.4,55.1,59.5,6.9,8.2,7.7,100.0,134.6,128.9,,,8.0,19.0,1.0,6.0,12.0,1.0,5.0,8.0,1.0,5.0,6.0,9.0,6.0,2.0,3.0,3.0,3.0,25.0,11.0,1.25,1.25,0.875,1.6,28.8,34.1,25.9,27.8,2.8,13.6,14.8,29.7,248.0,135.0,BOS,117,1,2021,2021-03-02,False
39,240.0,240.0,42.0,86.0,0.488,16.0,32.0,0.5,17.0,23.0,0.739,14.0,29.0,43.0,25.0,6.0,4.0,8.0,12.0,117.0,,0.609,0.581,0.372,0.267,35.9,74.4,55.1,59.5,6.9,8.2,7.7,100.0,134.6,128.9,,,8.0,19.0,1.0,6.0,12.0,1.0,5.0,8.0,1.0,5.0,6.0,9.0,6.0,2.0,3.0,3.0,3.0,25.0,11.0,1.25,1.25,0.875,1.6,28.8,34.1,25.9,27.8,2.8,13.6,14.8,29.7,248.0,135.0,BOS,117,1,0,240.0,240.0,43.0,87.0,0.494,18.0,38.0,0.474,8.0,9.0,0.889,10.0,25.0,35.0,28.0,3.0,5.0,9.0,19.0,112.0,,0.616,0.598,0.437,0.103,25.6,64.1,44.9,65.1,3.5,9.3,9.0,100.0,128.9,134.6,,,12.0,26.0,0.714,5.0,15.0,0.833,3.0,4.0,1.0,5.0,5.0,10.0,7.0,2.0,2.0,3.0,4.0,32.0,19.0,0.893,0.893,0.667,1.333,31.0,31.0,31.0,30.4,4.1,6.6,25.0,36.4,190.0,143.0,LAC,112,0,2021,2021-03-02,True
40,240.0,240.0,46.0,89.0,0.517,19.0,34.0,0.559,30.0,38.0,0.789,8.0,36.0,44.0,33.0,8.0,9.0,15.0,24.0,141.0,,0.667,0.624,0.382,0.427,19.0,65.5,45.4,71.7,7.2,13.2,12.4,100.0,127.3,122.8,,,7.0,15.0,0.833,5.0,6.0,0.833,12.0,13.0,1.0,4.0,7.0,9.0,9.0,3.0,3.0,3.0,4.0,26.0,29.0,1.25,1.25,1.0,1.0,17.8,22.0,17.4,92.0,6.6,8.6,25.8,30.4,193.0,129.0,IND,141,0,1,240.0,240.0,52.0,108.0,0.481,15.0,40.0,0.375,17.0,22.0,0.773,19.0,34.0,53.0,29.0,8.0,8.0,15.0,24.0,136.0,,0.578,0.551,0.37,0.204,34.5,81.0,54.6,55.8,7.2,14.5,11.3,100.0,122.8,127.3,,,13.0,23.0,0.615,5.0,11.0,0.5,9.0,9.0,1.0,14.0,9.0,20.0,7.0,2.0,7.0,5.0,6.0,34.0,18.0,0.818,0.808,0.769,0.409,44.9,35.9,36.4,27.0,2.4,22.5,20.3,30.4,175.0,135.0,NYK,136,1,2023,2023-04-09,True
41,240.0,240.0,52.0,108.0,0.481,15.0,40.0,0.375,17.0,22.0,0.773,19.0,34.0,53.0,29.0,8.0,8.0,15.0,24.0,136.0,,0.578,0.551,0.37,0.204,34.5,81.0,54.6,55.8,7.2,14.5,11.3,100.0,122.8,127.3,,,13.0,23.0,0.615,5.0,11.0,0.5,9.0,9.0,1.0,14.0,9.0,20.0,7.0,2.0,7.0,5.0,6.0,34.0,18.0,0.818,0.808,0.769,0.409,44.9,35.9,36.4,27.0,2.4,22.5,20.3,30.4,175.0,135.0,NYK,136,1,0,240.0,240.0,46.0,89.0,0.517,19.0,34.0,0.559,30.0,38.0,0.789,8.0,36.0,44.0,33.0,8.0,9.0,15.0,24.0,141.0,,0.667,0.624,0.382,0.427,19.0,65.5,45.4,71.7,7.2,13.2,12.4,100.0,127.3,122.8,,,7.0,15.0,0.833,5.0,6.0,0.833,12.0,13.0,1.0,4.0,7.0,9.0,9.0,3.0,3.0,3.0,4.0,26.0,29.0,1.25,1.25,1.0,1.0,17.8,22.0,17.4,92.0,6.6,8.6,25.8,30.4,193.0,129.0,IND,141,0,2023,2023-04-09,False
